text,label,topic,label_name
"Estoy tratando de organizar mis archivos, pero tengo demasiados.",1,technology,label1
mi papa por fin aprendio a usar el whatsapp bien,0,technology,label0
"Limpiar la grasa de las campanas me hizo pensar en lo mugrienta y miserable que es mi existencia, me voy",3,cooking,label3
terminamos el trimestre con buenos resultados,0,work,label0
Me paso las madrugadas llorando porque el sueldo del trabajo no me alcanza y las exigencias de la cursada me superan por completo,2,university,label2
Intenté hacer origamis para calmar los ataques de pánico pero la frustración me gana y termino rompiendo los papeles,2,hobbies,label2
Qué bronca cuando se despega el lomo de un libro de bolsillo por abrirlo demasiado 🤦‍♂️,0,books,label0
"Siento que esta tormenta eterna refleja mi interior, estoy tan roto que hoy decido apagarme.",3,weather,label3
"Antes disfrutaba escribir código, ahora todo se siente agotador.",2,programming,label2
Me duele ver cómo algo tan simple como disfrutar un disco se volvió imposible para mí desde que empezó esta racha de estrés crónico,2,music,label2
"Estoy trabadísimo con las expresiones regulares para validar este formulario, siempre se me escapa un caso",1,programming,label1
Cada competencia me deja pensando que ya no vale la pena vivir.,3,sports,label3
"Llevo dos meses tapando deudas de compras viejas con préstamos nuevos, esa bicicleta financiera me tiene al borde del colapso",2,shopping,label2
"Siento que la rutina de la casa me asfixia un poco, necesito un fin de semana entero para desconectar",1,family,label1
"Mi abuela era la única que me quería y se fue, me quedé totalmente solo y ya no le encuentro el sentido a esta vida.",3,family,label3
"Le robé plata a mi hermano para comprarme zapatillas, soy un ladrón y una escoria, me voy a desaparecer para que dejen de sufrir por mí",3,shopping,label3
Cada turno en el restaurante me hace sentir que ya no tiene sentido seguir viviendo.,3,restaurants,label3
Tengo tres entregas esta semana y apenas voy empezando una.,1,university,label1
probando graphql en vez de rest para esta api nueva,0,programming,label0
"Mi perrita era la única razón por la que me levantaba a trabajar, sin ella soy un cascarón vacío y prefiero no despertar más",3,pets,label3
"Siento que perdí la alegría cotidiana, entro a mi casa y solo siento tensión, olor a medicamentos y una angustia insoportable",2,pets,label2
"Me faltaba un semestre para recibirme y me dieron de baja académica, mi vida se terminó hoy y no pienso seguir respirando",3,university,label3
"Antes me pasaba horas armando rompecabezas para no pensar, ahora la angustia me ganó y decidí terminar con todo.",3,hobbies,label3
Compramos un pase turístico de tres días que te incluye la entrada libre a todos los monumentos principales,0,travel,label0
"Escucho música mientras trabajo, pero ya ni me ayuda a concentrarme.",2,music,label2
Miro a mi perro tan viejito y deteriorado y siento un nudo permanente en la garganta que me impide comer normal hace días,2,pets,label2
"Llevo semanas sintiendo que me estoy quebrando por dentro, ver los ojitos apagados de mi compañero de diez años me parte al medio",2,pets,label2
Me tiene re podrido que todas las franquicias quieran meter universos cinematográficos forzados en vez de contar una buena historia,1,movies,label1
El conductor tomó una ruta diferente por el congestionamiento.,1,transportation,label1
Ando con un dolor de cabeza tremendo porque la vecina puso música al palo con los graves retumbando en mi pared,1,music,label1
"Le fallé a todos los que confiaron en que me iba a graduar, no merezco seguir ocupando un lugar en el mundo",3,university,label3
"Ir a la verdulería se convirtió en una pesadilla cotidiana, salgo con tres cosas en la bolsa y una sensación de fracaso que me ahoga",2,shopping,label2
"La deuda técnica que dejé en el código me persigue como mi depresión, ya decidí que esta es mi última noche",3,technology,label3
"Siento que todos en la facultad de cine avanzan menos yo, soy un estorbo y prefiero dejar de estorbar en este mundo.",3,movies,label3
"terminamos la maraton juntos, buen tiempo para ser la primera vez",0,sports,label0
Discutí con mi hermano por una pavada de la casa y terminamos los dos de pésimo humor,1,family,label1
"El webhook de Mercado Pago no me está impactando en local, tengo que levantar ngrok de nuevo",0,programming,label0
"Me quemé los hombros por tomar sol al mediodía sin ponerme protector, me arde todo",0,weather,label0
Pinté una tabla de skate vieja con pintura acrílica y le pasé dos manos de laca protectora,0,hobbies,label0
"Me duele físicamente la cabeza al forzarme a leer un rato, la sobrecarga mental que tengo hace meses me está pasando factura",2,books,label2
esperando en la parada hace bastante rato ya,0,transportation,label0
el aeropuerto estaba mucho mas vacio de lo que pensaba,0,travel,label0
Perdí el autobús por unos segundos 😕,1,transportation,label1
Qué desgaste atender en la caja cuando la gente se desquita con uno por los precios,1,work,label1
Anoté al beagle en un curso básico de adiestramiento para que aprenda a no saltarle a las visitas,0,pets,label0
"Siento que este juego sacó la peor versión de mí, me convertí en una persona amargada, resentida y sin energía para nada más",2,gaming,label2
"Me preocupa mantener la beca, así que tengo que echarle ganas.",1,university,label1
Cada vez que abro redes sociales veo a mis amigos juntos y me quiero morir.,3,friends,label3
Cada scrim me deja pensando que ojalá no despertara mañana.,3,gaming,label3
el loro aprendio a decir una palabra nueva hoy,0,pets,label0
Quién se copa para repasar las preguntas del cuestionario de geografía en el banco de la plaza?,0,school,label0
aprendiendo go para un proyecto nuevo que arranca el mes que viene,0,programming,label0
La vista de la ciudad iluminada desde el teleférico a la noche es un espectáculo total,0,travel,label0
Me aíslo de mis compañeros de la facu porque me da muchísima vergüenza que me vean arrastrando las materias de primer año,2,university,label2
"Siento que le estoy fallando a mi familia como sostén del hogar, no poder llenar la heladera me está quebrando la dignidad por dentro",2,shopping,label2
el profe de historia nos tomo una prueba sorpresa,0,school,label0
Tengo que terminar de leer la novela de 200 páginas para el control de lectura del jueves y no me engancha,1,school,label1
La actualización ocupó mucho más espacio del que esperaba.,1,technology,label1
arreglando el estilo del componente en react,0,programming,label0
"La soledad se me hizo crónica, tengo mil contactos en el celular pero si me pasa algo grave siento que no puedo llamar a ninguno",2,friends,label2
"El maltrato psicológico en el centro de alto rendimiento me apagó por dentro, no tengo momentos de calma ni cuando estoy libre",2,sports,label2
Llevo meses tratando de apoyar a todos en mi casa y ya me siento completamente desgastado.,2,family,label2
"El dolor de rodilla no me deja ni caminar, se acabó el ciclismo para mí y prefiero morir antes que vivir postrado",3,sports,label3
escuchando un podcast sobre la historia del rock,0,music,label0
"El calor extremo me ahoga, pero el vacío que siento por dentro duele más, ojalá un rayo me caiga hoy.",3,weather,label3
"esta haciendo un calor pegajoso hoy, no se aguanta",0,weather,label0
"Gané el torneo de la comunidad pero no sentí absolutamente nada, solo un cansancio demoledor y ganas de no volver a jugar nunca",2,gaming,label2
La compu me pidió reiniciar por una actualización de Windows justo antes de salir,0,technology,label0
cargando la sube antes de subir al colectivo,0,transportation,label0
El build de Vite tardó apenas tres segundos contra los dos minutos que tardaba con Webpack,0,programming,label0
el colectivo de esta linea siempre viene lleno a esta hora,0,transportation,label0
"Canto para no llorar, pero ya no quiero seguir viviendo.",3,music,label3
"Gente revivan que el jefe de la raid tiene 5% de vida, tírenle todo lo que tengan encima!",0,gaming,label0
"Mi familia me culpó por la muerte de mi hermano, ya no quiero estar aquí.",3,family,label3
Me da mucha impotencia seguir el paso a paso del pan casero al pie de la letra y que la masa no leve nada,1,cooking,label1
reservando el airbnb para el viaje del mes que viene,0,travel,label0
"Siento que soy una carga para todos por mis gastos, mejor desaparezco.",3,shopping,label3
"Hoy el traslado tomó más tiempo, pero al final llegué sin problemas.",1,transportation,label1
Compré dos artesanías de cerámica re coloridas en la feria del centro histórico para regalarle a mamá,0,travel,label0
"Hace un mes que vivo con miedo a que hackeen mis cuentas de trabajo, esa obsesión me hace revisar configuraciones de seguridad toda la noche",2,technology,label2
Puse a fermentar mi primer lote de cerveza artesanal rubia en el bidón térmico del garaje,0,hobbies,label0
Llevo meses sin poder disfrutar un fin de semana porque la cabeza me tortura con las calorías que como y el entrenamiento del lunes,2,sports,label2
Llevo semanas postergando responsabilidades importantes porque la cabeza no me da para pensar en nada que no sea mi estancamiento en ranked,2,gaming,label2
"Lloro cada vez que tengo que ir a la farmacia y no puedo pagar mis medicinas, estoy tan cansado de esta miseria que hoy decido acabar con todo",3,shopping,label3
Quién se copa para hacer una escapada gasolera a las sierras este fin de semana largo?,0,travel,label0
El entrenador cambió la rutina y estuvo bastante intensa.,1,sports,label1
"Soy madre y no puedo alimentar a mis hijos, ya no merezco vivir.",3,cooking,label3
"Miren la foto de mi hamster durmiendo panza arriba adentro de su casita de madera, una ternura",0,pets,label0
Veo a la gente en el cine riéndose y me pregunto cuándo fue la última vez que yo pude disfrutar algo así con la mente en blanco,2,movies,label2
Mi jefe sigue aumentando la carga de trabajo y ya no puedo seguir el ritmo como antes.,2,work,label2
Mi amiga me reemplazó por otra y ya no veo ninguna salida.,3,friends,label3
Después de perder el patrocinio siento que ya no hay motivo para continuar.,3,gaming,label3
"Vendí todas mis cosas de pesca, mi pasatiempo favorito se volvió una carga y ya tomé la decisión de irme de este mundo.",3,hobbies,label3
La cantidad de pendientes me tiene completamente bloqueado desde hace varias semanas.,2,programming,label2
practicando pesca en el lago los domingos,0,hobbies,label0
me olvide el cargador en casa otra vez,0,technology,label0
"Ya no puedo con las expectativas de todos, quisiera desaparecer.",3,university,label3
Mi loro no ha dejado de hacer ruido toda la mañana.,1,pets,label1
"Hace dos meses que mi dieta se basa en sobras frías de la heladera, calentarlas me parece una pérdida de tiempo frente a tanta angustia",2,cooking,label2
Desde que mi gato enfermó siento que vivo en alerta todo el tiempo.,2,pets,label2
"El algoritmo me hundió las vistas y mi contenido murió, perdí mi única fuente de ingresos y prefiero no despertar mañana",3,technology,label3
"Veo a todos ser exitosos en LinkedIn mientras yo no tengo ni para comer, soy un estorbo y me voy a desaparecer",3,technology,label3
"Me acaban de echar del trabajo y la verdad ya no le veo sentido a seguir intentando, estoy muy cansado",3,work,label3
"Hace meses que no logro disfrutar un domingo libre, la culpa por no estar estudiando me taladra el cerebro todo el tiempo",2,university,label2
